time_s,D1_m,D2_m,D3_m
9.359999999999999432e+00,-3.298230951498363258e-03,-2.462167577390030667e-03,5.545892038327698620e-04
9.369999999999999218e+00,3.095462676912559422e-04,-2.723677717421561697e-03,6.516714828786531214e-04
9.380000000000000782e+00,3.985927061020938522e-03,-2.777887148692833371e-03,7.777927303007152156e-04
9.390000000000000568e+00,7.709358783207668347e-03,-2.620924521119853169e-03,9.249222197479409864e-04
9.400000000000000355e+00,1.145430511832595463e-02,-2.260674645579181536e-03,1.079602928137746382e-03
9.410000000000000142e+00,1.519126482545710144e-02,-1.716457050453626312e-03,1.224313701118239298e-03
9.419999999999999929e+00,1.888802366554155968e-02,-1.017093706176035563e-03,1.340335370915378931e-03
9.429999999999999716e+00,2.251186143736453454e-02,-1.977242256682979111e-04,1.411526935285457775e-03
9.439999999999999503e+00,2.603133938053725158e-02,7.031551816898790833e-04,1.427302995488454341e-03
9.449999999999999289e+00,2.941728649098211690e-02,1.645955248170880274e-03,1.384192738233828036e-03
9.460000000000000853e+00,3.264360556497244298e-02,2.592101442653204756e-03,1.286480743434584078e-03
9.470000000000000639e+00,3.568774279888126816e-02,3.505760220075019532e-03,1.145757863700121691e-03
9.480000000000000426e+00,3.853026602588717486e-02,4.354579211802646517e-03,9.789388092874145870e-04
9.490000000000000213e+00,4.115421675820703923e-02,5.110078563097183134e-03,8.056344104626671698e-04
9.500000000000000000e+00,4.354516976842881526e-02,5.748600528290154221e-03,6.460559693232969559e-04
9.509999999999999787e+00,4.569152735184933700e-02,6.252310703745250081e-03,5.191896070932722250e-04
9.519999999999999574e+00,4.758412574469966794e-02,6.609305920866608876e-03,4.405283130626997680e-04
9.529999999999999361e+00,4.921524095417469102e-02,6.812919384927344085e-03,4.196800180426547388e-04
9.539999999999999147e+00,5.057754582752644473e-02,6.860796934329228304e-03,4.586120326484714434e-04
9.550000000000000711e+00,5.166328878819170106e-02,6.754042397345091757e-03,5.509318478067302570e-04
9.560000000000000497e+00,5.246399105739527752e-02,6.496751646672238589e-03,6.825143172801254087e-04
9.570000000000000284e+00,5.297077296418546688e-02,6.096056699704741934e-03,8.334662921909046559e-04
9.580000000000000071e+00,5.317475594108971720e-02,5.562129838000360801e-03,9.806550620291430882e-04
9.589999999999999858e+00,5.306700065602497352e-02,4.907619324312344558e-03,1.100012062900626586e-03
9.599999999999999645e+00,5.263833330623260420e-02,4.146891866597394311e-03,1.168726647400570142e-03
9.609999999999999432e+00,5.187965218360118813e-02,3.295696156744513071e-03,1.167683626171041539e-03
9.619999999999999218e+00,5.078253250500466831e-02,2.371078611423258799e-03,1.083724251992369131e-03
9.630000000000000782e+00,4.933993420076469155e-02,1.391363726499172948e-03,9.113328550642958931e-04
9.640000000000000568e+00,4.754772819366282627e-02,3.769107878624603251e-04,6.542986244311474030e-04
9.650000000000000355e+00,4.540716815441603327e-02,-6.482530447347369671e-04,3.273282398068639220e-04
9.660000000000000142e+00,4.292666551635455907e-02,-1.655596427868327638e-03,-4.410088843957385039e-05
9.669999999999999929e+00,4.012165733853634980e-02,-2.613248156231655957e-03,-4.267161430440346236e-04
9.679999999999999716e+00,3.701362113377937302e-02,-3.488056683637063421e-03,-7.838471985494058171e-04
9.689999999999999503e+00,3.362944158725162530e-02,-4.247275503018281551e-03,-1.079607863846847576e-03
9.699999999999999289e+00,3.000031205794866790e-02,-4.860626587287179660e-03,-1.283243091347744573e-03
9.710000000000000853e+00,2.615913278382390322e-02,-5.303693858403844483e-03,-1.374212228933003720e-03
9.720000000000000639e+00,2.213763751024376211e-02,-5.561309737135351414e-03,-1.346321924429875246e-03
9.730000000000000426e+00,1.796552554572930852e-02,-5.628583547427739794e-03,-1.208373076085368907e-03
9.740000000000000213e+00,1.367186207158909914e-02,-5.509308427967551242e-03,-9.811376537666345599e-04
9.750000000000000000e+00,9.286817530471178431e-03,-5.213731695022386092e-03,-6.929400757619886587e-04
9.759999999999999787e+00,4.842263978328052547e-03,-4.757231897497210885e-03,-3.757469608208161829e-04
9.769999999999999574e+00,3.716040157180324410e-04,-4.159569283504687721e-03,-6.177635742849049098e-05
9.779999999999999361e+00,-4.090339437224223100e-03,-3.443916895298111680e-03,2.198468906742572708e-04
9.789999999999999147e+00,-8.507524552481427610e-03,-2.635863126869429900e-03,4.459137151149715635e-04
9.800000000000000711e+00,-1.284358996411056990e-02,-1.763024783996598949e-03,6.005879276549430700e-04
9.810000000000000497e+00,-1.706340007024331404e-02,-8.552344381234155491e-04,6.754473025753174754e-04
9.820000000000000284e+00,-2.113443154879168784e-02,5.549368043273381729e-05,6.689194236053763861e-04
9.830000000000000071e+00,-2.502730626194349731e-02,9.358909008934908694e-04,5.858520085667853977e-04
9.839999999999999858e+00,-2.871551815918974362e-02,1.753158944823149943e-03,4.372123059848195955e-04
9.849999999999999645e+00,-3.217477203745003345e-02,2.477008790897868191e-03,2.395471939922355533e-04
9.859999999999999432e+00,-3.538218878708906945e-02,3.081687900856094203e-03,1.403051477965977609e-05
9.869999999999999218e+00,-3.831595258603433946e-02,3.547358952181816488e-03,-2.153371464156244859e-04
9.880000000000000782e+00,-4.095630878076571280e-02,3.859892721878265681e-03,-4.250371759663765237e-04
9.890000000000000568e+00,-4.328755100269712774e-02,4.009451492049807830e-03,-5.961312803115843438e-04
9.900000000000000355e+00,-4.529896363860255043e-02,3.989924125972603604e-03,-7.167792358711041860e-04
9.910000000000000142e+00,-4.698351431570915032e-02,3.800409381544910068e-03,-7.818314368664946697e-04
9.919999999999999929e+00,-4.833585972831462574e-02,3.447137908777034385e-03,-7.911305355558719173e-04
9.929999999999999716e+00,-4.935189121586906758e-02,2.943575098575184831e-03,-7.488624287336387471e-04
9.939999999999999503e+00,-5.002934986154210228e-02,2.309190272816235342e-03,-6.635356621677379954e-04
9.949999999999999289e+00,-5.036736854235011190e-02,1.569065287667896795e-03,-5.465204927344515396e-04
9.960000000000000853e+00,-5.036508561077920887e-02,7.542106375248539300e-04,-4.094783682253763635e-04
9.970000000000000639e+00,-5.002159200535168104e-02,-9.965106919096030562e-05,-2.631373779938823813e-04
9.980000000000000426e+00,-4.933749774538598309e-02,-9.550524206743682409e-04,-1.177651616957968699e-04
9.990000000000000213e+00,-4.831605454774117597e-02,-1.775342970809203058e-03,1.673481267385568960e-05
1.000000000000000000e+01,-4.696298209019812708e-02,-2.525920223366505922e-03,1.319123603090115832e-04
1.000999999999999979e+01,-4.528610354160669815e-02,-3.175188401572972153e-03,2.218383728184701326e-04
1.001999999999999957e+01,-4.329530924524261498e-02,-3.695722258223793286e-03,2.835520117313972783e-04
1.002999999999999936e+01,-4.100237490968751397e-02,-4.065123394781640018e-03,3.173209413225669363e-04
1.003999999999999915e+01,-3.842126080409268701e-02,-4.267158773289646788e-03,3.260971206741199667e-04
1.005000000000000071e+01,-3.557006917489963227e-02,-4.294301568721153005e-03,3.131181679859908196e-04
1.006000000000000050e+01,-3.247341788558157083e-02,-4.150354466988562599e-03,2.791337177240730302e-04
1.007000000000000028e+01,-2.916241575064585853e-02,-3.850298093544039530e-03,2.222305912593452949e-04
1.008000000000000007e+01,-2.567235733589746938e-02,-3.417519332922324630e-03,1.400743675711843062e-04
1.008999999999999986e+01,-2.204124096315990960e-02,-2.881601331116618193e-03,3.129964646907147099e-05
1.009999999999999964e+01,-1.831018193968120614e-02,-2.277801561977942351e-03,-1.050800469568283354e-04
1.010999999999999943e+01,-1.452328613813900181e-02,-1.645820694160225490e-03,-2.697826247717079878e-04
1.011999999999999922e+01,-1.072534800228767612e-02,-1.026301743004832869e-03,-4.613200051901742262e-04
1.013000000000000078e+01,-6.959069908877635498e-03,-4.568741869176191493e-04,-6.738848669906668956e-04
1.014000000000000057e+01,-3.263944313786668484e-03,3.001044627418622760e-05,-8.973118541876840470e-04
1.015000000000000036e+01,3.236324662011045433e-04,4.078244548107443405e-04,-1.118623739252157766e-03
1.016000000000000014e+01,3.770811975387216523e-03,6.570532683912275358e-04,-1.323228954809073247e-03
1.016999999999999993e+01,7.049727375138064266e-03,7.669999648321171749e-04,-1.495258160757467194e-03
1.017999999999999972e+01,1.013866241148207725e-02,7.370116220702395936e-04,-1.618221333187081423e-03
1.018999999999999950e+01,1.302180332887779846e-02,5.759615076640781442e-04,-1.677007947499154546e-03
1.019999999999999929e+01,1.568784355040667503e-02,3.002925486054404446e-04,-1.660731164733835440e-03
1.021000000000000085e+01,1.812880660387293161e-02,-6.794897283526348496e-05,-1.564807071628635188e-03
1.022000000000000064e+01,2.034009515228513143e-02,-5.020275097142827677e-04,-1.391132544724917085e-03
1.023000000000000043e+01,2.232104517169776828e-02,-9.710670285931077448e-04,-1.147104133418935974e-03
1.024000000000000021e+01,2.407408575544037199e-02,-1.442087628586501960e-03,-8.454393082871709863e-04
1.025000000000000000e+01,2.560192969597706661e-02,-1.884010416627440862e-03,-5.053544436521882968e-04
1.025999999999999979e+01,2.690471288156207411e-02,-2.271586540465845173e-03,-1.531206031736710282e-04
1.026999999999999957e+01,2.797922361057782539e-02,-2.587012356908300736e-03,1.800687184983322531e-04
1.027999999999999936e+01,2.881991917408140147e-02,-2.819501314846155089e-03,4.623174666069895496e-04
1.028999999999999915e+01,2.941979525824434463e-02,-2.964754807359365127e-03,6.649943198004832105e-04
1.030000000000000071e+01,2.977034247734046055e-02,-3.025104496594787674e-03,7.653339118426363222e-04
1.031000000000000050e+01,2.986157018051267126e-02,-3.009348440128633857e-03,7.484038432124586479e-04
1.032000000000000028e+01,2.968289713346456554e-02,-2.931503030198804195e-03,6.090373031148268480e-04
1.033000000000000007e+01,2.922479380185713169e-02,-2.808638330753199155e-03,3.534437749894087447e-04
1.033999999999999986e+01,2.848108925353387555e-02,-2.657963134688953732e-03,2.854853768932305005e-07
1.034999999999999964e+01,2.745158347432854681e-02,-2.493615611223536001e-03,-4.191886397978401130e-04
1.035999999999999943e+01,2.614346570985550539e-02,-2.324743951156809773e-03,-8.633456668229343893e-04
1.036999999999999922e+01,2.457057405297115651e-02,-2.155876272741076832e-03,-1.285320577675709303e-03
1.038000000000000078e+01,2.275206661015900453e-02,-1.987995536639675619e-03,-1.639000444136826107e-03
1.039000000000000057e+01,2.071245610538051743e-02,-1.818353628828726486e-03,-1.883352852530466824e-03
1.040000000000000036e+01,1.848211966757744296e-02,-1.639920784975516018e-03,-1.985579217071754572e-03
1.041000000000000014e+01,1.609635703093189457e-02,-1.442392134508902954e-03,-1.924671939676336936e-03
1.041999999999999993e+01,1.359385103632212120e-02,-1.213859985820290492e-03,-1.694204564365120111e-03
1.042999999999999972e+01,1.101656367216240044e-02,-9.410856645207955201e-04,-1.302172366924755865e-03
1.043999999999999950e+01,8.410005118536427113e-03,-6.094250329085823537e-04,-7.690296026668976817e-04
1.044999999999999929e+01,5.821167952976090756e-03,-2.050848503648128437e-04,-1.267879892972240878e-04
1.046000000000000085e+01,3.294663929142591183e-03,2.809151187648574488e-04,5.812603015729402326e-04
1.047000000000000064e+01,8.702625422738541946e-04,8.503701629849893607e-04,1.303224584494438055e-03
1.048000000000000043e+01,-1.417258368696236101e-03,1.498059705669924774e-03,1.984206818397456652e-03
1.049000000000000021e+01,-3.537871687220407475e-03,2.212523901176576598e-03,2.572300589948841101e-03
1.050000000000000000e+01,-5.466558925293698266e-03,2.976534371197107204e-03,3.023537388502273941e-03
1.050999999999999979e+01,-7.183152149833949007e-03,3.768144245116413459e-03,3.306205908986246510e-03
1.051999999999999957e+01,-8.671754192770058864e-03,4.562277380581267888e-03,3.404151975074904725e-03
1.052999999999999936e+01,-9.920850702337821736e-03,5.331695494360364287e-03,3.317711596819589940e-03
1.053999999999999915e+01,-1.092410483675093635e-02,6.047321363291597793e-03,3.062283987363454297e-03
1.055000000000000071e+01,-1.168052840581102099e-02,6.679196158176753904e-03,2.666026170042605156e-03
1.056000000000000050e+01,-1.219330796724089026e-02,7.198739076303846060e-03,2.167630608148308439e-03
1.057000000000000028e+01,-1.246807619814825803e-02,7.581439376626142312e-03,1.613662797441228151e-03
1.058000000000000007e+01,-1.251200258873880200e-02,7.808532580492557641e-03,1.054437492481672496e-03
1.058999999999999986e+01,-1.233397147624508763e-02,7.867352654500501738e-03,5.386443499192718502e-04
1.059999999999999964e+01,-1.194452240300853015e-02,7.751669809468180947e-03,1.085695273102367861e-04
1.060999999999999943e+01,-1.135468807078976808e-02,7.462857511660390096e-03,-2.028045393957771266e-04
1.061999999999999922e+01,-1.057502246822894509e-02,7.010570908618482359e-03,-3.738350962371463863e-04
1.063000000000000078e+01,-9.616275764035593990e-03,6.411488289414675294e-03,-3.966182972537242424e-04
1.064000000000000057e+01,-8.490675757115017860e-03,5.687207868028609607e-03,-2.785180200890550995e-04
1.065000000000000036e+01,-7.211856016940930425e-03,4.863315008931790202e-03,-4.083970478766333625e-05
1.066000000000000014e+01,-5.793873632427542358e-03,3.969207103649607764e-03,2.846885551219331852e-04
1.066999999999999993e+01,-4.251151854636350293e-03,3.036871332742992462e-03,6.594404865863561296e-04
1.067999999999999972e+01,-2.599020131068306878e-03,2.098997052594974832e-03,1.041379550486828259e-03
1.068999999999999950e+01,-8.535290397080664854e-04,1.187802710151937861e-03,1.389427787914792158e-03
1.069999999999999929e+01,9.684114710341255178e-04,3.335801097237412025e-04,1.667246651881051792e-03
1.071000000000000085e+01,2.847321474272243753e-03,-4.382206565062679842e-04,1.844875707655956780e-03
1.072000000000000064e+01,4.759820684678709238e-03,-1.109326706919374272e-03,1.900005276038993062e-03
1.073000000000000043e+01,6.679588626159172447e-03,-1.668442738204983051e-03,1.820600690378538318e-03
1.074000000000000021e+01,8.578693173471634709e-03,-2.110443445676461489e-03,1.606741777844265633e-03
1.075000000000000000e+01,1.042740407864268387e-02,-2.436846235246336624e-03,1.269730545323684160e-03
1.075999999999999979e+01,1.219461483761042665e-02,-2.655440187877152868e-03,8.306933458866671508e-04
1.076999999999999957e+01,1.385081145796151006e-02,-2.777179702380759303e-03,3.207068830288356282e-04
1.077999999999999936e+01,1.537102516631649526e-02,-2.812998543182452724e-03,-2.200471187463655940e-04
1.078999999999999915e+01,1.673507623096273308e-02,-2.773301953694298164e-03,-7.465411418331038352e-04
1.080000000000000071e+01,1.792712250012108710e-02,-2.668137999550387451e-03,-1.214099268478766947e-03
1.081000000000000050e+01,1.893717463235391335e-02,-2.505410271770194906e-03,-1.581430964963495165e-03
1.082000000000000028e+01,1.976287420466163458e-02,-2.288890724263050597e-03,-1.812899102653248726e-03
1.083000000000000007e+01,2.040877179553408222e-02,-2.018823015961055713e-03,-1.882468178097852643e-03
1.083999999999999986e+01,2.088402986950387008e-02,-1.694157483349154926e-03,-1.778009753249321524e-03
1.084999999999999964e+01,2.120075833142926608e-02,-1.314153285234945668e-03,-1.503431905021883775e-03
1.085999999999999943e+01,2.137281434229947388e-02,-8.794727639961838744e-04,-1.078679000599150860e-03
1.086999999999999922e+01,2.141419060195232441e-02,-3.936059894588968115e-04,-5.385349320296704736e-04
1.088000000000000078e+01,2.133772995509302869e-02,1.361474153752990262e-04,7.029667925421474338e-05
1.089000000000000057e+01,2.115509627580775334e-02,6.990788476251774079e-04,6.943623207159835189e-04
1.090000000000000036e+01,2.087761071794046186e-02,1.282436701148582199e-03,1.279908500639969325e-03
1.091000000000000014e+01,2.051707042246903728e-02,1.872829912714006487e-03,1.779084872718502503e-03
1.091999999999999993e+01,2.008555093108761042e-02,2.456635724962149322e-03,2.154342066295496932e-03
1.092999999999999972e+01,1.959328005858283761e-02,3.018505064164389400e-03,2.379776250147573342e-03
1.093999999999999950e+01,1.904550374899357731e-02,3.538935028554305619e-03,2.440265732126402527e-03
1.094999999999999929e+01,1.844111437809047016e-02,3.993720813186398509e-03,2.331206626549329076e-03
1.096000000000000085e+01,1.777421106165228901e-02,4.356430933132358387e-03,2.059977531188503935e-03
1.097000000000000064e+01,1.703666690262252079e-02,4.601890857423399615e-03,1.647102985341009421e-03
